id,station_name,song_name,album_name,artist_name,date,time,timestamp,radio_show,dj,tmp_date,tmp_time
2559,the_current,Praise You,,Fatboy Slim,20/04/2021,0:21:01,20/04/2021T0:21:01.000000,,,20/04/2021,0:21:01
2560,the_current,Disparate Youth,,Santigold,20/04/2021,0:24:03,20/04/2021T0:24:03.000000,,,20/04/2021,0:24:03
2561,the_current,Disparate Youth,,Santigold,20/04/2021,0:27:01,20/04/2021T0:27:01.000000,,,20/04/2021,0:27:01
2562,the_current,Sculpture Garden,,Semisonic,20/04/2021,0:30:02,20/04/2021T0:30:02.000000,,,20/04/2021,0:30:02
2563,the_current,Sculpture Garden,,Semisonic,20/04/2021,0:33:02,20/04/2021T0:33:02.000000,,,20/04/2021,0:33:02
2564,the_current,Crossbow,,Tamar Aphek,20/04/2021,0:36:03,20/04/2021T0:36:03.000000,,,20/04/2021,0:36:03
2565,the_current,Crossbow,,Tamar Aphek,20/04/2021,0:39:01,20/04/2021T0:39:01.000000,,,20/04/2021,0:39:01
2566,the_current,Feel Alright,,Guytano,20/04/2021,0:42:02,20/04/2021T0:42:02.000000,,,20/04/2021,0:42:02
2567,the_current,Feel Alright,,Guytano,20/04/2021,0:45:02,20/04/2021T0:45:02.000000,,,20/04/2021,0:45:02
2568,the_current,California Sun,,Ramones,20/04/2021,0:48:03,20/04/2021T0:48:03.000000,,,20/04/2021,0:48:03
2569,the_current,California Sun,,Ramones,20/04/2021,0:51:01,20/04/2021T0:51:01.000000,,,20/04/2021,0:51:01
2570,the_current,The Last Man On Earth,,Wolf Alice,20/04/2021,0:54:02,20/04/2021T0:54:02.000000,,,20/04/2021,0:54:02
2571,the_current,The Last Man On Earth,,Wolf Alice,20/04/2021,0:57:01,20/04/2021T0:57:01.000000,,,20/04/2021,0:57:01
2572,the_current,The Romance Of Wolves,,Roma di Luna,20/04/2021,1:00:03,20/04/2021T1:00:03.000000,,,20/04/2021,1:00:03
2573,the_current,The Romance Of Wolves,,Roma di Luna,20/04/2021,1:03:02,20/04/2021T1:03:02.000000,,,20/04/2021,1:03:02
2574,the_current,Gone Daddy Gone,,Violent Femmes,20/04/2021,1:06:02,20/04/2021T1:06:02.000000,,,20/04/2021,1:06:02
2575,the_current,Gone Daddy Gone,,Violent Femmes,20/04/2021,1:09:01,20/04/2021T1:09:01.000000,,,20/04/2021,1:09:01
2576,the_current,In a Spiral,,Phantogram,20/04/2021,1:12:02,20/04/2021T1:12:02.000000,,,20/04/2021,1:12:02
2577,the_current,In a Spiral,,Phantogram,20/04/2021,1:15:01,20/04/2021T1:15:01.000000,,,20/04/2021,1:15:01
2578,the_current,Synthetica,,Metric,20/04/2021,1:18:02,20/04/2021T1:18:02.000000,,,20/04/2021,1:18:02
2579,the_current,Synthetica,,Metric,20/04/2021,1:21:01,20/04/2021T1:21:01.000000,,,20/04/2021,1:21:01
2580,the_current,Hypotheticals,,Lake Street Dive,20/04/2021,1:24:02,20/04/2021T1:24:02.000000,,,20/04/2021,1:24:02
2581,the_current,Hypotheticals,,Lake Street Dive,20/04/2021,1:27:01,20/04/2021T1:27:01.000000,,,20/04/2021,1:27:01
2582,the_current,I Ran Away,,Dinosaur Jr.,20/04/2021,1:30:02,20/04/2021T1:30:02.000000,,,20/04/2021,1:30:02
2583,the_current,Love Will Find You,,Storyhill,20/04/2021,1:33:02,20/04/2021T1:33:02.000000,,,20/04/2021,1:33:02
2584,the_current,Love Will Find You,,Storyhill,20/04/2021,1:36:01,20/04/2021T1:36:01.000000,,,20/04/2021,1:36:01
2585,the_current,Shut Em Down,,Public Enemy,20/04/2021,1:39:03,20/04/2021T1:39:03.000000,,,20/04/2021,1:39:03
2586,the_current,Shut Em Down,,Public Enemy,20/04/2021,1:42:03,20/04/2021T1:42:03.000000,,,20/04/2021,1:42:03
2587,the_current,Plimsoll Punks,,Alvvays,20/04/2021,1:45:02,20/04/2021T1:45:02.000000,,,20/04/2021,1:45:02
2588,the_current,Plimsoll Punks,,Alvvays,20/04/2021,1:48:01,20/04/2021T1:48:01.000000,,,20/04/2021,1:48:01
2589,the_current,Waiting On A War,,Foo Fighters,20/04/2021,1:51:03,20/04/2021T1:51:03.000000,,,20/04/2021,1:51:03
2590,the_current,Waiting On A War,,Foo Fighters,20/04/2021,1:54:02,20/04/2021T1:54:02.000000,,,20/04/2021,1:54:02
2591,the_current,I Want You To Love Me,,Fiona Apple,20/04/2021,1:57:02,20/04/2021T1:57:02.000000,,,20/04/2021,1:57:02
2592,the_current,I Want You To Love Me,,Fiona Apple,20/04/2021,2:00:02,20/04/2021T2:00:02.000000,,,20/04/2021,2:00:02
2593,the_current,Return To The Moon,,EL VY,20/04/2021,2:03:02,20/04/2021T2:03:02.000000,,,20/04/2021,2:03:02
2594,the_current,Return To The Moon,,EL VY,20/04/2021,2:06:01,20/04/2021T2:06:01.000000,,,20/04/2021,2:06:01
2595,the_current,Better,,Michigander,20/04/2021,2:09:03,20/04/2021T2:09:03.000000,,,20/04/2021,2:09:03
2596,the_current,Better,,Michigander,20/04/2021,2:12:02,20/04/2021T2:12:02.000000,,,20/04/2021,2:12:02
2597,the_current,When You Sleep,,My Bloody Valentine,20/04/2021,2:15:01,20/04/2021T2:15:01.000000,,,20/04/2021,2:15:01
2598,the_current,When You Sleep,,My Bloody Valentine,20/04/2021,2:18:02,20/04/2021T2:18:02.000000,,,20/04/2021,2:18:02
2599,the_current,All The Time,,Bahamas,20/04/2021,2:21:03,20/04/2021T2:21:03.000000,,,20/04/2021,2:21:03
2600,the_current,All The Time,,Bahamas,20/04/2021,2:24:02,20/04/2021T2:24:02.000000,,,20/04/2021,2:24:02
2601,the_current,Heavy Covenant,,The Hold Steady,20/04/2021,2:27:02,20/04/2021T2:27:02.000000,,,20/04/2021,2:27:02
2602,the_current,Heavy Covenant,,The Hold Steady,20/04/2021,2:30:02,20/04/2021T2:30:02.000000,,,20/04/2021,2:30:02
2603,the_current,Texas Sun,,Khruangbin and Leon Bridges,20/04/2021,2:33:03,20/04/2021T2:33:03.000000,,,20/04/2021,2:33:03
2604,the_current,(I Know) I'm Losing You,,The Temptations,20/04/2021,2:36:04,20/04/2021T2:36:04.000000,,,20/04/2021,2:36:04
2605,the_current,(I Know) I'm Losing You,,The Temptations,20/04/2021,2:39:02,20/04/2021T2:39:02.000000,,,20/04/2021,2:39:02
2606,the_current,Come Up feat. Fires of Denmark,,Jae Havoc,20/04/2021,2:42:02,20/04/2021T2:42:02.000000,,,20/04/2021,2:42:02
2607,the_current,Come Up feat. Fires of Denmark,,Jae Havoc,20/04/2021,2:45:02,20/04/2021T2:45:02.000000,,,20/04/2021,2:45:02
2608,the_current,Deep End,,Foushee,20/04/2021,2:48:08,20/04/2021T2:48:08.000000,,,20/04/2021,2:48:08
2609,the_current,Deep End,,Foushee,20/04/2021,2:51:01,20/04/2021T2:51:01.000000,,,20/04/2021,2:51:01
2610,the_current,Secret Smile,,Semisonic,20/04/2021,2:54:02,20/04/2021T2:54:02.000000,,,20/04/2021,2:54:02
2611,the_current,Secret Smile,,Semisonic,20/04/2021,2:57:01,20/04/2021T2:57:01.000000,,,20/04/2021,2:57:01
2612,the_current,Spanish Doors,,Liz Phair,20/04/2021,3:00:02,20/04/2021T3:00:02.000000,,,20/04/2021,3:00:02
2613,the_current,Spanish Doors,,Liz Phair,20/04/2021,3:03:01,20/04/2021T3:03:01.000000,,,20/04/2021,3:03:01
2614,the_current,Where's The Catch feat. Andre 3000,,James Blake,20/04/2021,3:06:02,20/04/2021T3:06:02.000000,,,20/04/2021,3:06:02
2615,the_current,Big Time Sensuality,,Bjork,20/04/2021,3:12:03,20/04/2021T3:12:03.000000,,,20/04/2021,3:12:03
2616,the_current,Happiness,,Mark Mallman,20/04/2021,3:18:03,20/04/2021T3:18:03.000000,,,20/04/2021,3:18:03
2617,the_current,The Bandit,,Kings of Leon,20/04/2021,3:24:02,20/04/2021T3:24:02.000000,,,20/04/2021,3:24:02
2618,the_current,Astronaut,,Katie Toupin,20/04/2021,3:30:02,20/04/2021T3:30:02.000000,,,20/04/2021,3:30:02
2619,the_current,Strangers feat. Lucius,,Black Pumas,20/04/2021,3:36:03,20/04/2021T3:36:03.000000,,,20/04/2021,3:36:03
2620,the_current,Johnny Bravo,,Dizzy Fae,20/04/2021,3:42:02,20/04/2021T3:42:02.000000,,,20/04/2021,3:42:02
2621,the_current,Vivrant Thing,,Q-Tip,20/04/2021,3:48:03,20/04/2021T3:48:03.000000,,,20/04/2021,3:48:03
2622,the_current,Make Me Feel,,Janelle Monae,20/04/2021,3:54:02,20/04/2021T3:54:02.000000,,,20/04/2021,3:54:02
2623,the_current,In Flight,,Rich Mattson and the Northstars,20/04/2021,4:00:02,20/04/2021T4:00:02.000000,,,20/04/2021,4:00:02
2624,the_current,"Sun, Moon And Stars",,Mos Def,20/04/2021,4:06:02,20/04/2021T4:06:02.000000,,,20/04/2021,4:06:02
2625,the_current,The Story,,Brandi Carlile,20/04/2021,4:12:03,20/04/2021T4:12:03.000000,,,20/04/2021,4:12:03
2626,the_current,Track X,,Black Country New Road,20/04/2021,4:18:02,20/04/2021T4:18:02.000000,,,20/04/2021,4:18:02
2627,the_current,Be Sweet,,Japanese Breakfast,20/04/2021,4:24:03,20/04/2021T4:24:03.000000,,,20/04/2021,4:24:03
2628,the_current,Handful of Water,,Sofia Valdes,20/04/2021,4:30:02,20/04/2021T4:30:02.000000,,,20/04/2021,4:30:02
2629,the_current,Four Women,,Nina Simone,20/04/2021,4:36:03,20/04/2021T4:36:03.000000,,,20/04/2021,4:36:03
2630,the_current,TELL THE TRUTH,,Jon Batiste,20/04/2021,4:42:03,20/04/2021T4:42:03.000000,,,20/04/2021,4:42:03
2631,the_current,Say Peace,,Common,20/04/2021,4:48:02,20/04/2021T4:48:02.000000,,,20/04/2021,4:48:02
2632,the_current,Rabbit Hole,,Cherry Glazerr,20/04/2021,4:54:03,20/04/2021T4:54:03.000000,,,20/04/2021,4:54:03
2633,the_current,Cloud 9,,Beach Bunny,20/04/2021,5:00:02,20/04/2021T5:00:02.000000,,,20/04/2021,5:00:02
2634,the_current,Secret Heart,,Feist,20/04/2021,5:06:02,20/04/2021T5:06:02.000000,,,20/04/2021,5:06:02
2635,the_current,Wandering Star,,Portishead,20/04/2021,5:12:03,20/04/2021T5:12:03.000000,,,20/04/2021,5:12:03
2636,the_current,Break My Baby,,Kaleo,20/04/2021,5:18:02,20/04/2021T5:18:02.000000,,,20/04/2021,5:18:02
2637,the_current,Eyes on the Prize,,Mavis Staples,20/04/2021,5:24:03,20/04/2021T5:24:03.000000,,,20/04/2021,5:24:03
2638,the_current,Honeybee,,The Head and the Heart,20/04/2021,5:30:02,20/04/2021T5:30:02.000000,,,20/04/2021,5:30:02
2639,the_current,A Song For You,,Gram Parsons,20/04/2021,5:36:02,20/04/2021T5:36:02.000000,,,20/04/2021,5:36:02
2640,the_current,Call Me A Fool,,Valerie June,20/04/2021,5:42:02,20/04/2021T5:42:02.000000,,,20/04/2021,5:42:02
2641,the_current,Freelance,,Toro Y Moi,20/04/2021,5:48:02,20/04/2021T5:48:02.000000,,,20/04/2021,5:48:02
2642,the_current,Last Day On Earth,,beabadoobee,20/04/2021,5:54:02,20/04/2021T5:54:02.000000,,,20/04/2021,5:54:02
2643,the_current,Get Sun feat. Arthur Verocai,,Hiatus Kaiyote,20/04/2021,6:00:02,20/04/2021T6:00:02.000000,,,20/04/2021,6:00:02
2644,the_current,Winona,,Miloe,20/04/2021,6:06:03,20/04/2021T6:06:03.000000,,,20/04/2021,6:06:03
2645,the_current,After You,,Chastity Brown,20/04/2021,6:12:02,20/04/2021T6:12:02.000000,,,20/04/2021,6:12:02
2646,the_current,Golden,,Chastity Brown,20/04/2021,6:18:03,20/04/2021T6:18:03.000000,,,20/04/2021,6:18:03
2647,the_current,Rock 'N' Roll Suicide,,David Bowie,20/04/2021,6:24:02,20/04/2021T6:24:02.000000,,,20/04/2021,6:24:02
2648,the_current,This Charming Man,,The Smiths,20/04/2021,6:30:03,20/04/2021T6:30:03.000000,,,20/04/2021,6:30:03
2649,the_current,Hurt,,Arlo Parks,20/04/2021,6:42:02,20/04/2021T6:42:02.000000,,,20/04/2021,6:42:02
2650,the_current,Lilacs,,Waxahatchee,20/04/2021,6:48:02,20/04/2021T6:48:02.000000,,,20/04/2021,6:48:02
2651,the_current,Morning Glory,,Oasis,20/04/2021,6:54:02,20/04/2021T6:54:02.000000,,,20/04/2021,6:54:02
2652,the_current,Roll Me Up,,Willie Nelson,20/04/2021,7:00:03,20/04/2021T7:00:03.000000,,,20/04/2021,7:00:03
2653,the_current,Sweet and Dandy,,Tash Sultana,20/04/2021,7:12:02,20/04/2021T7:12:02.000000,,,20/04/2021,7:12:02
2654,the_current,I Wanna Prove To You,,The Lemon Twigs,20/04/2021,7:18:02,20/04/2021T7:18:02.000000,,,20/04/2021,7:18:02
2655,the_current,Lust For Life,,Iggy Pop,20/04/2021,7:30:03,20/04/2021T7:30:03.000000,,,20/04/2021,7:30:03
2656,the_current,Wake Up,,Chastity Brown,20/04/2021,7:36:03,20/04/2021T7:36:03.000000,,,20/04/2021,7:36:03
2657,the_current,Month,,DEHD,20/04/2021,7:42:02,20/04/2021T7:42:02.000000,,,20/04/2021,7:42:02
2658,the_current,Sanctuary,,Hiss Golden Messenger,20/04/2021,7:48:02,20/04/2021T7:48:02.000000,,,20/04/2021,7:48:02
2659,the_current,Smoke On The Water,,Deep Purple,20/04/2021,7:54:03,20/04/2021T7:54:03.000000,,,20/04/2021,7:54:03
2660,the_current,Now or Never Now,,Metric,20/04/2021,8:00:03,20/04/2021T8:00:03.000000,,,20/04/2021,8:00:03
2661,the_current,Now or Never Now,,Metric,20/04/2021,8:03:01,20/04/2021T8:03:01.000000,,,20/04/2021,8:03:01
2662,the_current,Let's Go Get Stoned,,Ray Charles,20/04/2021,8:06:02,20/04/2021T8:06:02.000000,,,20/04/2021,8:06:02
2663,the_current,Let's Go Get Stoned,,Ray Charles,20/04/2021,8:09:02,20/04/2021T8:09:02.000000,,,20/04/2021,8:09:02
2664,the_current,Before We Were Together,,Margaret Glaspy,20/04/2021,8:12:03,20/04/2021T8:12:03.000000,,,20/04/2021,8:12:03
2665,the_current,Before We Were Together,,Margaret Glaspy,20/04/2021,8:15:02,20/04/2021T8:15:02.000000,,,20/04/2021,8:15:02
2666,the_current,Before We Were Together,,Margaret Glaspy,20/04/2021,8:18:01,20/04/2021T8:18:01.000000,,,20/04/2021,8:18:01
2667,the_current,London Calling,,The Clash,20/04/2021,8:21:02,20/04/2021T8:21:02.000000,,,20/04/2021,8:21:02
2668,the_current,London Calling,,The Clash,20/04/2021,8:24:02,20/04/2021T8:24:02.000000,,,20/04/2021,8:24:02
2669,the_current,Narrator,,Squid,20/04/2021,8:27:02,20/04/2021T8:27:02.000000,,,20/04/2021,8:27:02
2670,the_current,Narrator,,Squid,20/04/2021,8:30:02,20/04/2021T8:30:02.000000,,,20/04/2021,8:30:02
2671,the_current,The Only Place,,Best Coast,20/04/2021,8:33:03,20/04/2021T8:33:03.000000,,,20/04/2021,8:33:03
2672,the_current,The Only Place,,Best Coast,20/04/2021,8:36:01,20/04/2021T8:36:01.000000,,,20/04/2021,8:36:01
2673,the_current,The Only Place,,Best Coast,20/04/2021,8:39:02,20/04/2021T8:39:02.000000,,,20/04/2021,8:39:02
2674,the_current,The Only Place,,Best Coast,20/04/2021,8:42:01,20/04/2021T8:42:01.000000,,,20/04/2021,8:42:01
2675,the_current,Fight For You,,H.E.R.,20/04/2021,8:45:02,20/04/2021T8:45:02.000000,,,20/04/2021,8:45:02
2676,the_current,Fight For You,,H.E.R.,20/04/2021,8:48:01,20/04/2021T8:48:01.000000,,,20/04/2021,8:48:01
2677,the_current,Not Dead Yet,,Lord Huron,20/04/2021,8:51:02,20/04/2021T8:51:02.000000,,,20/04/2021,8:51:02
2678,the_current,Not Dead Yet,,Lord Huron,20/04/2021,8:54:01,20/04/2021T8:54:01.000000,,,20/04/2021,8:54:01
2679,the_current,I Just Want to Dance,,Sault,20/04/2021,8:57:03,20/04/2021T8:57:03.000000,,,20/04/2021,8:57:03
2680,the_current,I Just Want to Dance,,Sault,20/04/2021,9:00:01,20/04/2021T9:00:01.000000,,,20/04/2021,9:00:01
2681,the_current,Rainy Day Woman 12 and 35,,Bob Dylan,20/04/2021,9:03:02,20/04/2021T9:03:02.000000,,,20/04/2021,9:03:02
2682,the_current,Rainy Day Woman 12 and 35,,Bob Dylan,20/04/2021,9:06:01,20/04/2021T9:06:01.000000,,,20/04/2021,9:06:01
2683,the_current,Rainy Day Woman 12 and 35,,Bob Dylan,20/04/2021,9:09:02,20/04/2021T9:09:02.000000,,,20/04/2021,9:09:02
2684,the_current,Rainy Day Woman 12 and 35,,Bob Dylan,20/04/2021,9:12:01,20/04/2021T9:12:01.000000,,,20/04/2021,9:12:01
2685,the_current,I NEED YOU,,Jon Batiste,20/04/2021,9:15:03,20/04/2021T9:15:03.000000,,,20/04/2021,9:15:03
2686,the_current,I NEED YOU,,Jon Batiste,20/04/2021,9:18:02,20/04/2021T9:18:02.000000,,,20/04/2021,9:18:02
2687,the_current,Revolution,,Heartless Bastards,20/04/2021,9:21:03,20/04/2021T9:21:03.000000,,,20/04/2021,9:21:03
2688,the_current,Revolution,,Heartless Bastards,20/04/2021,9:24:02,20/04/2021T9:24:02.000000,,,20/04/2021,9:24:02
2689,the_current,Sons and Daughters,,The Decemberists,20/04/2021,9:27:03,20/04/2021T9:27:03.000000,,,20/04/2021,9:27:03
2690,the_current,Sons and Daughters,,The Decemberists,20/04/2021,9:30:01,20/04/2021T9:30:01.000000,,,20/04/2021,9:30:01
2691,the_current,Did You Ever Have To Make Up Your Mind?,,The Lovin' Spoonful,20/04/2021,9:33:02,20/04/2021T9:33:02.000000,,,20/04/2021,9:33:02
2692,the_current,Did You Ever Have To Make Up Your Mind?,,The Lovin' Spoonful,20/04/2021,9:36:01,20/04/2021T9:36:01.000000,,,20/04/2021,9:36:01
2693,the_current,It's Up To You,,The Specials,20/04/2021,9:39:01,20/04/2021T9:39:01.000000,,,20/04/2021,9:39:01
2694,the_current,It's Up To You,,The Specials,20/04/2021,9:42:02,20/04/2021T9:42:02.000000,,,20/04/2021,9:42:02
2695,the_current,Should I Stay Or Should I Go,,The Clash,20/04/2021,9:45:02,20/04/2021T9:45:02.000000,,,20/04/2021,9:45:02
2696,the_current,Should I Stay Or Should I Go,,The Clash,20/04/2021,9:48:01,20/04/2021T9:48:01.000000,,,20/04/2021,9:48:01
2697,the_current,How Can I Be Sure,,The Young Rascals,20/04/2021,9:51:02,20/04/2021T9:51:02.000000,,,20/04/2021,9:51:02
2698,the_current,How Can I Be Sure,,The Young Rascals,20/04/2021,9:54:01,20/04/2021T9:54:01.000000,,,20/04/2021,9:54:01
2699,the_current,Free To Decide,,The Cranberries,20/04/2021,9:57:02,20/04/2021T9:57:02.000000,,,20/04/2021,9:57:02
2700,the_current,Warning,,Green Day,20/04/2021,10:03:02,20/04/2021T10:03:02.000000,,,20/04/2021,10:03:02
2701,the_current,Dance Like Nobody's Watching,,Yuna,20/04/2021,10:09:02,20/04/2021T10:09:02.000000,,,20/04/2021,10:09:02
2702,the_current,Rooftop Dancing,,Sylvan Esso,20/04/2021,10:15:02,20/04/2021T10:15:02.000000,,,20/04/2021,10:15:02
2703,the_current,He Said She Said,,CHVRCHES,20/04/2021,10:21:02,20/04/2021T10:21:02.000000,,,20/04/2021,10:21:02
2704,the_current,Weirdo,,New Order,20/04/2021,10:27:02,20/04/2021T10:27:02.000000,,,20/04/2021,10:27:02
2705,the_current,Stay,,Valerie June,20/04/2021,10:33:02,20/04/2021T10:33:02.000000,,,20/04/2021,10:33:02
2706,the_current,The Rest,,Corey Medina and Brothers,20/04/2021,10:39:02,20/04/2021T10:39:02.000000,,,20/04/2021,10:39:02
2707,the_current,I Ran Away,,Dinosaur Jr.,20/04/2021,10:45:02,20/04/2021T10:45:02.000000,,,20/04/2021,10:45:02
2708,the_current,Rome,,Dessa,20/04/2021,10:51:02,20/04/2021T10:51:02.000000,,,20/04/2021,10:51:02
2709,the_current,Heels,,Billy Nomates,20/04/2021,10:57:02,20/04/2021T10:57:02.000000,,,20/04/2021,10:57:02
2710,the_current,Shake,,The Head and the Heart,20/04/2021,11:03:03,20/04/2021T11:03:03.000000,,,20/04/2021,11:03:03
2711,the_current,Don't Wanna,,HAIM,20/04/2021,11:09:03,20/04/2021T11:09:03.000000,,,20/04/2021,11:09:03
2712,the_current,A Forest,,The Cure,20/04/2021,11:15:02,20/04/2021T11:15:02.000000,,,20/04/2021,11:15:02
2713,the_current,Black Dog,,Arlo Parks,20/04/2021,11:21:03,20/04/2021T11:21:03.000000,,,20/04/2021,11:21:03
2714,the_current,Spanish Doors,,Liz Phair,20/04/2021,11:27:01,20/04/2021T11:27:01.000000,,,20/04/2021,11:27:01
2715,the_current,California All The Way,,Luna,20/04/2021,11:33:03,20/04/2021T11:33:03.000000,,,20/04/2021,11:33:03
2716,the_current,Knives feat. Portugal The Man,,Ya Tseen,20/04/2021,11:39:02,20/04/2021T11:39:02.000000,,,20/04/2021,11:39:02
2717,the_current,Waiting For The Great Leap Forwards,,Billy Bragg,20/04/2021,11:45:03,20/04/2021T11:45:03.000000,,,20/04/2021,11:45:03
2718,the_current,Chemtrails Over The Country Club,,Lana Del Rey,20/04/2021,11:51:03,20/04/2021T11:51:03.000000,,,20/04/2021,11:51:03
2719,the_current,This Island,,TV Priest,20/04/2021,11:57:03,20/04/2021T11:57:03.000000,,,20/04/2021,11:57:03
2720,the_current,The Adults Are Talking,,The Strokes,20/04/2021,12:03:04,20/04/2021T12:03:04.000000,,,20/04/2021,12:03:04
2721,the_current,Same Size Shoe,,serpentwithfeet,20/04/2021,12:09:02,20/04/2021T12:09:02.000000,,,20/04/2021,12:09:02
2722,the_current,Dangerous Type,,The Cars,20/04/2021,12:15:02,20/04/2021T12:15:02.000000,,,20/04/2021,12:15:02
2723,the_current,Strangers feat. Lucius,,Black Pumas,20/04/2021,12:21:02,20/04/2021T12:21:02.000000,,,20/04/2021,12:21:02
2724,the_current,The Sun Oh Yeah,,Dave Simonett,20/04/2021,12:27:02,20/04/2021T12:27:02.000000,,,20/04/2021,12:27:02
2725,the_current,Stacking Chairs,,Middle Kids,20/04/2021,12:33:03,20/04/2021T12:33:03.000000,,,20/04/2021,12:33:03
2726,the_current,May,,Lupin,20/04/2021,12:45:02,20/04/2021T12:45:02.000000,,,20/04/2021,12:45:02
2727,the_current,Better,,Michigander,20/04/2021,12:51:02,20/04/2021T12:51:02.000000,,,20/04/2021,12:51:02
2728,the_current,Vertigo,,Alice Merton,20/04/2021,12:57:03,20/04/2021T12:57:03.000000,,,20/04/2021,12:57:03
2729,the_current,Vertigo,,Alice Merton,20/04/2021,13:00:01,20/04/2021T13:00:01.000000,,,20/04/2021,13:00:01
2730,the_current,Do You Remember Rock 'n Roll Radio,,Ramones,20/04/2021,13:03:02,20/04/2021T13:03:02.000000,,,20/04/2021,13:03:02
2731,the_current,Do You Remember Rock 'n Roll Radio,,Ramones,20/04/2021,13:06:02,20/04/2021T13:06:02.000000,,,20/04/2021,13:06:02
2732,the_current,Devil's Broom,,Joseph Arthur,20/04/2021,13:09:02,20/04/2021T13:09:02.000000,,,20/04/2021,13:09:02
2733,the_current,Leave The Door Open,,Silk Sonic,20/04/2021,13:15:02,20/04/2021T13:15:02.000000,,,20/04/2021,13:15:02
2734,the_current,Lift Us,,Chastity Brown,20/04/2021,13:21:01,20/04/2021T13:21:01.000000,,,20/04/2021,13:21:01
2735,the_current,CRY,,Jon Batiste,20/04/2021,13:27:02,20/04/2021T13:27:02.000000,,,20/04/2021,13:27:02
2736,the_current,Crossbow,,Tamar Aphek,20/04/2021,13:33:02,20/04/2021T13:33:02.000000,,,20/04/2021,13:33:02
2737,the_current,The Underdog,,Spoon,20/04/2021,13:39:03,20/04/2021T13:39:03.000000,,,20/04/2021,13:39:03
2738,the_current,Rabbit Hole,,Cherry Glazerr,20/04/2021,13:45:02,20/04/2021T13:45:02.000000,,,20/04/2021,13:45:02
2739,the_current,Life and How To Live It,,R.E.M.,20/04/2021,13:51:03,20/04/2021T13:51:03.000000,,,20/04/2021,13:51:03
2740,the_current,What It Is,,Angel Olsen,20/04/2021,13:57:03,20/04/2021T13:57:03.000000,,,20/04/2021,13:57:03
2741,the_current,Hold On Hope,,Guided By Voices,20/04/2021,14:03:02,20/04/2021T14:03:02.000000,,,20/04/2021,14:03:02
2742,the_current,Open up the heavens,,Jade Bird,20/04/2021,14:09:02,20/04/2021T14:09:02.000000,,,20/04/2021,14:09:02
2743,the_current,Good Days,,SZA,20/04/2021,14:15:02,20/04/2021T14:15:02.000000,,,20/04/2021,14:15:02
2744,the_current,Welcome 2 America,,Prince,20/04/2021,14:21:03,20/04/2021T14:21:03.000000,,,20/04/2021,14:21:03
2745,the_current,Stranger Than Fiction,,Bad Religion,20/04/2021,14:27:02,20/04/2021T14:27:02.000000,,,20/04/2021,14:27:02
2746,the_current,The Melting Of The Sun (KCMP Edit),,St. Vincent,20/04/2021,14:33:03,20/04/2021T14:33:03.000000,,,20/04/2021,14:33:03
2747,the_current,Delicious feat. D Mills,,Jessica Vines,20/04/2021,14:39:02,20/04/2021T14:39:02.000000,,,20/04/2021,14:39:02
2748,the_current,Be Sweet,,Japanese Breakfast,20/04/2021,14:45:03,20/04/2021T14:45:03.000000,,,20/04/2021,14:45:03
2749,the_current,Do You Love Me Now,,The Breeders,20/04/2021,14:51:03,20/04/2021T14:51:03.000000,,,20/04/2021,14:51:03
2750,the_current,Dance Of The Clairvoyants,,Pearl Jam,20/04/2021,14:57:02,20/04/2021T14:57:02.000000,,,20/04/2021,14:57:02
2751,the_current,That's Entertainment,,The Jam,20/04/2021,15:03:02,20/04/2021T15:03:02.000000,,,20/04/2021,15:03:02
2752,the_current,Just Breathe feat. Lukas Nelson,,Willie Nelson,20/04/2021,15:09:02,20/04/2021T15:09:02.000000,,,20/04/2021,15:09:02
2753,the_current,American Crisis,,Bob Mould,20/04/2021,15:15:03,20/04/2021T15:15:03.000000,,,20/04/2021,15:15:03
2754,the_current,I Won't Back Down,,Tom Petty,20/04/2021,15:21:02,20/04/2021T15:21:02.000000,,,20/04/2021,15:21:02
2755,the_current,Living on the Edge,,Aerosmith,20/04/2021,15:27:02,20/04/2021T15:27:02.000000,,,20/04/2021,15:27:02
2756,the_current,Live Coverage of Derek Chauvin trial verdict ,,Minnesota Public Radio News,20/04/2021,15:51:02,20/04/2021T15:51:02.000000,,,20/04/2021,15:51:02
2757,the_current,People Everyday,,Arrested Development,20/04/2021,16:15:03,20/04/2021T16:15:03.000000,,,20/04/2021,16:15:03
2758,the_current,Get Up Stand Up,,Bob Marley and The Wailers,20/04/2021,16:21:02,20/04/2021T16:21:02.000000,,,20/04/2021,16:21:02
2759,the_current,Imagine,,John Lennon,20/04/2021,16:27:03,20/04/2021T16:27:03.000000,,,20/04/2021,16:27:03
2760,the_current,One,,U2,20/04/2021,16:33:02,20/04/2021T16:33:02.000000,,,20/04/2021,16:33:02
2761,the_current,All In It Together,,Mavis Staples,20/04/2021,16:39:01,20/04/2021T16:39:01.000000,,,20/04/2021,16:39:01
2762,the_current,Love Is Everywhere (Beware),,Wilco,20/04/2021,16:45:02,20/04/2021T16:45:02.000000,,,20/04/2021,16:45:02
2763,the_current,Claire and Eddie,,Kings of Leon,20/04/2021,16:51:02,20/04/2021T16:51:02.000000,,,20/04/2021,16:51:02
2764,the_current,2,,Ted Hawkins,20/04/2021,16:57:02,20/04/2021T16:57:02.000000,,,20/04/2021,16:57:02
